Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Something,Chrome 125.0.0.0,,,28-05-2024 21:43:57,28-05-2024 21:44:58,1m - 1.211s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Make_Appointment_And_Verify_Info,Chrome 125.0.0.0,,,28-05-2024 21:43:58,28-05-2024 21:44:29,31.627s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:59,28-05-2024 21:44:05,6.442s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:44:05,28-05-2024 21:44:08,3.083s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:44:08,28-05-2024 21:44:10,1.560s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:10,28-05-2024 21:44:12,2.216s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:12,28-05-2024 21:44:13,1.530s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:44:13,28-05-2024 21:44:17,3.545s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,28-05-2024 21:44:17,28-05-2024 21:44:19,1.863s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,28-05-2024 21:44:19,28-05-2024 21:44:20,1.052s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 125.0.0.0,,,28-05-2024 21:44:20,28-05-2024 21:44:20,0.660s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:44:20,28-05-2024 21:44:21,0.935s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,28-05-2024 21:44:21,28-05-2024 21:44:22,0.846s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:44:22,28-05-2024 21:44:24,1.530s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:44:24,28-05-2024 21:44:26,1.915s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 125.0.0.0,,,28-05-2024 21:44:26,28-05-2024 21:44:26,0.498s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Medicaid""), ""Medicaid"")",Chrome 125.0.0.0,,,28-05-2024 21:44:26,28-05-2024 21:44:27,0.404s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_HetTV""), ""HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:44:27,28-05-2024 21:44:27,0.502s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,28-05-2024 21:44:27,28-05-2024 21:44:29,1.567s,PASSED
