Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Appointment_Form,Chrome 125.0.0.0,,,27-05-2024 22:43:29,27-05-2024 22:44:32,1m - 2.574s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form,Chrome 125.0.0.0,,,27-05-2024 22:43:30,27-05-2024 22:43:41,11.021s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:43:30,27-05-2024 22:43:33,2.613s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,27-05-2024 22:43:33,27-05-2024 22:43:35,2.741s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,27-05-2024 22:43:35,27-05-2024 22:43:36,0.811s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,27-05-2024 22:43:36,27-05-2024 22:43:37,0.450s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,27-05-2024 22:43:37,27-05-2024 22:43:38,1.522s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Make Appointment                       _4e05d4""))",Chrome 125.0.0.0,,,27-05-2024 22:43:38,27-05-2024 22:43:38,0.332s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Make Appointment""), ""Make Appointment"")",Chrome 125.0.0.0,,,27-05-2024 22:43:38,27-05-2024 22:43:39,0.314s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""))",Chrome 125.0.0.0,,,27-05-2024 22:43:39,27-05-2024 22:43:39,0.312s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Medicare                               _cb3988""))",Chrome 125.0.0.0,,,27-05-2024 22:43:39,27-05-2024 22:43:39,0.309s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Visit Date (Required)_visit_date""))",Chrome 125.0.0.0,,,27-05-2024 22:43:39,27-05-2024 22:43:40,0.301s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""))",Chrome 125.0.0.0,,,27-05-2024 22:43:40,27-05-2024 22:43:40,0.303s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,27-05-2024 22:43:40,27-05-2024 22:43:40,0.321s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:43:40,27-05-2024 22:43:41,0.257s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Dropdownlist,Chrome 125.0.0.0,,,27-05-2024 22:43:41,27-05-2024 22:43:49,7.892s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:43:41,27-05-2024 22:43:42,0.821s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,27-05-2024 22:43:42,27-05-2024 22:43:44,2.836s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,27-05-2024 22:43:44,27-05-2024 22:43:45,0.723s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,27-05-2024 22:43:45,27-05-2024 22:43:46,0.438s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,27-05-2024 22:43:46,27-05-2024 22:43:47,1.027s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,27-05-2024 22:43:47,27-05-2024 22:43:48,1.114s,PASSED
"verifyOptionPresentByValue(findTestObject(""Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", false, 0)",Chrome 125.0.0.0,,,27-05-2024 22:43:48,27-05-2024 22:43:48,0.606s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:43:48,27-05-2024 22:43:49,0.196s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_DateInput,Chrome 125.0.0.0,,,27-05-2024 22:43:49,27-05-2024 22:43:56,7.140s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:43:49,27-05-2024 22:43:49,0.640s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,27-05-2024 22:43:49,27-05-2024 22:43:52,3.236s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,27-05-2024 22:43:52,27-05-2024 22:43:53,0.681s,PASSED
