Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Home_Page,Chrome 125.0.0.0,,,27-05-2024 22:11:24,27-05-2024 22:11:37,13.860s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify CURA Healthcare Service text,Chrome 125.0.0.0,,,27-05-2024 22:11:24,27-05-2024 22:11:29,5.084s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:11:24,27-05-2024 22:11:26,1.718s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:11:26,27-05-2024 22:11:29,2.685s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 125.0.0.0,,,27-05-2024 22:11:29,27-05-2024 22:11:29,0.369s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Clickable_Button,Chrome 125.0.0.0,,,27-05-2024 22:11:29,27-05-2024 22:11:34,4.673s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:11:29,27-05-2024 22:11:30,0.785s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:11:30,27-05-2024 22:11:32,2.717s,PASSED
"click(findTestObject(""Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 125.0.0.0,,,27-05-2024 22:11:32,27-05-2024 22:11:33,0.913s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:11:33,27-05-2024 22:11:34,0.191s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Footer_Copyright,Chrome 125.0.0.0,,,27-05-2024 22:11:34,27-05-2024 22:11:37,3.881s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:11:34,27-05-2024 22:11:34,0.627s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:11:34,27-05-2024 22:11:37,2.725s,PASSED
"verifyElementPresent(findTestObject(""Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), 0)",Chrome 125.0.0.0,,,27-05-2024 22:11:37,27-05-2024 22:11:37,0.312s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:11:37,27-05-2024 22:11:37,0.139s,PASSED
