Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Login_Form,Chrome 125.0.0.0,,,31-05-2024 23:59:46,01-06-2024 00:06:16,6m - 30.210s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Container,Chrome 125.0.0.0,,,31-05-2024 23:59:48,01-06-2024 00:00:23,34.650s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,31-05-2024 23:59:50,01-06-2024 00:00:06,15.082s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:00:06,01-06-2024 00:00:09,3.918s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Username""), ""Username"")",Chrome 125.0.0.0,,,01-06-2024 00:00:09,01-06-2024 00:00:11,1.861s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""))",Chrome 125.0.0.0,,,01-06-2024 00:00:11,01-06-2024 00:00:14,3.113s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Password""), ""Password"")",Chrome 125.0.0.0,,,01-06-2024 00:00:14,01-06-2024 00:00:18,3.666s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""))",Chrome 125.0.0.0,,,01-06-2024 00:00:18,01-06-2024 00:00:20,2.072s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,01-06-2024 00:00:20,01-06-2024 00:00:21,0.533s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:00:21,01-06-2024 00:00:23,2.001s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Demo_Account_Container,Chrome 125.0.0.0,,,01-06-2024 00:00:23,01-06-2024 00:00:46,23.589s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:00:23,01-06-2024 00:00:29,5.836s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:00:29,01-06-2024 00:00:33,3.496s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Demo account""))",Chrome 125.0.0.0,,,01-06-2024 00:00:33,01-06-2024 00:00:38,5.157s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Demo account""), ""Demo account"")",Chrome 125.0.0.0,,,01-06-2024 00:00:38,01-06-2024 00:00:39,0.928s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Demo account_form-control""))",Chrome 125.0.0.0,,,01-06-2024 00:00:39,01-06-2024 00:00:40,1.168s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Demo account_form-control_1""))",Chrome 125.0.0.0,,,01-06-2024 00:00:40,01-06-2024 00:00:41,1.455s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:00:41,01-06-2024 00:00:46,4.938s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Empty_Pass,Chrome 125.0.0.0,,,01-06-2024 00:00:46,01-06-2024 00:01:14,27.497s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:00:47,01-06-2024 00:00:53,5.821s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:00:53,01-06-2024 00:00:56,3.290s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:00:56,01-06-2024 00:00:59,3.449s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,01-06-2024 00:00:59,01-06-2024 00:01:01,1.992s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Login failed Please ensure the username a_eb55b5""), ""Login failed! Please ensure the username and password are valid."")",Chrome 125.0.0.0,,,01-06-2024 00:01:01,01-06-2024 00:01:02,1.172s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:01:02,01-06-2024 00:01:14,11.345s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Empty_User_Pass,Chrome 125.0.0.0,,,01-06-2024 00:01:14,01-06-2024 00:01:42,28.155s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:01:15,01-06-2024 00:01:20,4.650s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:01:20,01-06-2024 00:01:24,3.643s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,01-06-2024 00:01:24,01-06-2024 00:01:26,2.030s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Login failed Please ensure the username a_eb55b5""), ""Login failed! Please ensure the username and password are valid."")",Chrome 125.0.0.0,,,01-06-2024 00:01:26,01-06-2024 00:01:26,0.763s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:01:26,01-06-2024 00:01:42,15.743s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Empty_Username,Chrome 125.0.0.0,,,01-06-2024 00:01:42,01-06-2024 00:03:06,1m - 23.841s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:01:43,01-06-2024 00:01:48,5.868s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:01:48,01-06-2024 00:01:58,9.331s,PASSED
