Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Appointment_Form,Chrome 125.0.0.0,,,28-05-2024 21:43:12,28-05-2024 21:45:23,2m - 11.553s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form,Chrome 125.0.0.0,,,28-05-2024 21:43:12,28-05-2024 21:43:32,20.105s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:13,28-05-2024 21:43:17,4.305s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:43:17,28-05-2024 21:43:19,1.407s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:43:19,28-05-2024 21:43:21,2.520s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:43:21,28-05-2024 21:43:22,1.098s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:43:22,28-05-2024 21:43:25,2.339s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Make Appointment                       _4e05d4""))",Chrome 125.0.0.0,,,28-05-2024 21:43:25,28-05-2024 21:43:25,0.606s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Make Appointment""), ""Make Appointment"")",Chrome 125.0.0.0,,,28-05-2024 21:43:25,28-05-2024 21:43:26,0.488s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""))",Chrome 125.0.0.0,,,28-05-2024 21:43:26,28-05-2024 21:43:26,0.654s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Medicare                               _cb3988""))",Chrome 125.0.0.0,,,28-05-2024 21:43:26,28-05-2024 21:43:27,1.031s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Visit Date (Required)_visit_date""))",Chrome 125.0.0.0,,,28-05-2024 21:43:27,28-05-2024 21:43:29,1.298s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""))",Chrome 125.0.0.0,,,28-05-2024 21:43:29,28-05-2024 21:43:30,1.381s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:43:30,28-05-2024 21:43:31,0.652s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:31,28-05-2024 21:43:32,1.249s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Dropdownlist,Chrome 125.0.0.0,,,28-05-2024 21:43:32,28-05-2024 21:43:47,14.532s,PASSED
