Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Verify_Login_Form,Chrome 125.0.0.0,,,27-05-2024 22:45:56,27-05-2024 22:46:51,55.134s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Container,Chrome 125.0.0.0,,,27-05-2024 22:45:57,27-05-2024 22:46:06,9.228s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:45:57,27-05-2024 22:46:01,3.615s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,27-05-2024 22:46:01,27-05-2024 22:46:04,2.808s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Username""), ""Username"")",Chrome 125.0.0.0,,,27-05-2024 22:46:04,27-05-2024 22:46:04,0.432s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""))",Chrome 125.0.0.0,,,27-05-2024 22:46:04,27-05-2024 22:46:05,0.347s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Password""), ""Password"")",Chrome 125.0.0.0,,,27-05-2024 22:46:05,27-05-2024 22:46:05,0.314s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""))",Chrome 125.0.0.0,,,27-05-2024 22:46:05,27-05-2024 22:46:05,0.361s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,27-05-2024 22:46:05,27-05-2024 22:46:06,0.372s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:46:06,27-05-2024 22:46:06,0.262s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Demo_Account_Container,Chrome 125.0.0.0,,,27-05-2024 22:46:06,27-05-2024 22:46:12,6.160s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:46:06,27-05-2024 22:46:07,1.002s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,27-05-2024 22:46:07,27-05-2024 22:46:10,3.235s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Demo account""))",Chrome 125.0.0.0,,,27-05-2024 22:46:10,27-05-2024 22:46:11,0.417s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_Demo account""), ""Demo account"")",Chrome 125.0.0.0,,,27-05-2024 22:46:11,27-05-2024 22:46:11,0.433s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Demo account_form-control""))",Chrome 125.0.0.0,,,27-05-2024 22:46:11,27-05-2024 22:46:12,0.395s,PASSED
